"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_mysql_run1.csv 1",,,,"Date:","23 Jul 2026 14:09:02 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
23-07 14:45:20,0,0,100.001,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:21,0.125,0,99.874,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:21,0.125,0,99.750,0,0,10029680,45590464,702392,8249876,0,0,0,0,0,0
23-07 14:45:22,0,0,100.000,0,0,10021616,45598528,702392,8249876,0,0,0,0,0,0
23-07 14:45:22,0.125,0,99.875,0,0,10021616,45598528,702392,8249876,0,0,0,0,0,0
23-07 14:45:23,0.125,0,99.875,0,0,10021612,45598528,702392,8249880,0,12.000,0,2.000,0,0
23-07 14:45:23,0,0,99.626,0,0,10021612,45598528,702392,8249880,0,12.000,0,2.000,0,0
23-07 14:45:24,0,0.125,99.875,0,0,10021612,45598528,702392,8249880,0,0,0,0,0,0
23-07 14:45:24,0,0.125,99.999,0,0,10021612,45598528,702392,8249880,0,0,0,0,0,0
23-07 14:45:25,0.250,0,99.625,0,0,10021612,45598528,702392,8249880,0,0,0,0,0,0
23-07 14:45:25,0.250,0,99.750,0,0,10021612,45598528,702392,8249880,0,0,0,0,0,0
23-07 14:45:26,0.125,0,99.749,0,0,10023376,45596764,702392,8249880,0,0,0,0,0,0
23-07 14:45:26,0.125,0,99.875,0,0,10023376,45596764,702392,8249880,0,36.000,0,1.000,0,0
23-07 14:45:27,0,0,100.001,0,0,10023376,45596764,702392,8249880,0,36.000,0,1.000,0,0
23-07 14:45:27,0,0,99.875,0,0,10023376,45596764,702392,8249880,0,0,0,0,0,0
23-07 14:45:28,0,0.125,99.750,0,0,10023376,45596764,702392,8249880,0,0,0,0,76.000,90.000
23-07 14:45:28,0,0.125,100.000,0,0,10023376,45596764,702392,8249880,0,0,0,0,76.000,90.000
23-07 14:45:29,0,0,99.750,0,0,10023376,45596764,702392,8249880,0,0,0,0,2076.003,2430.003
23-07 14:45:29,0.125,0,99.751,0,0,10023376,45596764,702392,8249880,0,0,0,0,2152.020,2520.023
23-07 14:45:30,0.125,0.125,99.875,0,0,10023376,45596764,702392,8249880,0,0,0,0,2519.993,2913.992
23-07 14:45:30,0,0.125,99.624,0,0,10023376,45596764,702392,8249880,0,0,0,0,2565.965,2889.961
23-07 14:45:31,0,0.125,99.999,0,0,10023372,45596764,702392,8249884,0,0,0,0,3153.969,3449.966
23-07 14:45:31,0,0.125,99.874,0,0,10023372,45596764,702392,8249884,0,0,0,0,3107.984,3473.982
23-07 14:45:32,0,0,99.501,0,0,10023372,45596764,702392,8249884,0,0,0,0,2554.020,2970.023
23-07 14:45:32,0,0,99.876,0,0,10023372,45596764,702392,8249884,0,0,0,0,2478.016,2880.019
23-07 14:45:33,0.125,0,99.875,0,0,10023372,45596764,702392,8249884,0,8.000,0,2.000,2087.994,1619.995
23-07 14:45:33,0.125,0,100.001,0,0,10023372,45596764,702392,8249884,0,72.001,0,4.000,2088.023,1620.018
23-07 14:45:34,0.125,0,100.000,0,0,10023372,45596764,702392,8249884,0,136.000,0,19.000,3240.008,3262.008
23-07 14:45:34,0.250,0,99.499,0,0,10023372,45596764,702392,8249884,0,71.999,0,17.000,3239.963,3261.962
23-07 14:45:35,0.375,0.125,99.626,0,0,10023372,45596764,702392,8249884,0,0,0,0,2478.019,2880.022
23-07 14:45:35,0.250,0.125,99.750,0,0,10023372,45596764,702392,8249884,0,0,0,0,2554.001,2970.001
23-07 14:45:36,0,0.125,99.874,0,0,10023368,45596764,702392,8249888,0,0,0,0,2945.957,2915.957
23-07 14:45:36,0,0.125,99.749,0,0,10023368,45596764,702392,8249888,0,0,0,0,2997.984,2915.984
23-07 14:45:37,0,0,100.002,0,0,10023368,45596764,702392,8249888,0,0,0,0,1864.031,1710.029
23-07 14:45:37,0,0,99.751,0,0,10023368,45596764,702392,8249888,0,0,0,0,1736.009,1620.008
23-07 14:45:38,0,0,99.500,0,0,10023368,45596764,702392,8249888,0,0,0,0,0,0
23-07 14:45:38,0.125,0,99.750,0,0,10023368,45596764,702392,8249888,0,0,0,0,0,0
23-07 14:45:39,0.250,0,99.874,0,0,10023356,45596764,702392,8249900,0,12.000,0,2.000,75.999,89.999
23-07 14:45:39,0.125,0,99.874,0,0,10023356,45596764,702392,8249900,0,12.000,0,2.000,75.999,89.999
23-07 14:45:40,0,0.125,99.751,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:40,0,0.125,100.000,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:41,0.125,0,99.749,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:41,0.125,0,99.877,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:42,0.125,0,100.001,0,0,10023356,45596764,702392,8249900,0,0,0,0,28.000,42.000
23-07 14:45:42,0.250,0,99.749,0,0,10023356,45596764,702392,8249900,0,0,0,0,28.000,41.999
23-07 14:45:43,0.125,0,99.750,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:43,0,0,99.874,0,0,10023356,45596764,702392,8249900,0,0,0,0,0,0
23-07 14:45:44,0,0,99.875,0,0,10023356,45596764,702392,8249900,0,8.000,0,2.000,0,0
23-07 14:45:44,0,0,100.001,0,0,10023356,45596764,702392,8249900,0,8.000,0,2.000,0,0
23-07 14:45:45,0.125,0,99.747,0,0,10023356,45596764,702392,8249900,0,0,0,0,2051.942,2429.931
23-07 14:45:45,0.125,0,99.750,0,0,10023356,45596764,702392,8249900,0,0,0,0,2127.993,2519.991
23-07 14:45:46,0,0.125,100.002,0,0,10023608,45596512,702392,8249900,0,16.000,0,1.000,2596.048,3060.056
23-07 14:45:46,0,0.125,99.627,0,0,10023608,45596512,702392,8249900,0,16.000,0,1.000,2596.040,3060.047
23-07 14:45:47,0,0,99.876,0,0,10023608,45596512,702392,8249900,0,0,0,0,2724.025,3150.029
23-07 14:45:47,0.125,0,99.624,0,0,10023608,45596512,702392,8249900,0,0,0,0,2723.968,3149.963
23-07 14:45:48,0.125,0,99.624,0,0,10023608,45596512,702392,8249900,0,0,0,0,3283.963,3527.960
23-07 14:45:48,0,0,100.000,0,0,10023608,45596512,702392,8249900,0,0,0,0,3360.003,3594.003
23-07 14:45:49,0,0,99.876,0,0,10023608,45596512,702392,8249900,0,0,0,0,3016.026,3450.030
23-07 14:45:49,0,0,99.874,0,0,10023608,45596512,702392,8249900,0,0,0,0,2939.968,3383.963
23-07 14:45:50,0,0,99.875,0,0,10023604,45596512,702392,8249904,0,0,0,0,3086.004,3150.004
23-07 14:45:50,0,0,99.751,0,0,10023604,45596512,702392,8249904,0,0,0,0,3138.024,3060.024
23-07 14:45:51,0,0,99.624,0,0,10023856,45596260,702392,8249904,0,0,0,0,3475.966,3889.962
23-07 14:45:51,0,0,99.875,0,0,10023856,45596260,702392,8249904,0,0,0,0,3475.988,3979.986
23-07 14:45:52,0,0.250,99.875,0,0,10023856,45596260,702392,8249904,0,0,0,0,550.000,180.000
23-07 14:45:52,0.125,0.250,99.875,0,0,10023856,45596260,702392,8249904,0,0,0,0,422.002,90.000
23-07 14:45:53,0.250,0,100.001,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:53,0.125,0,99.750,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:54,0,0,99.876,0,0,10023856,45596260,702392,8249904,0,8.000,0,2.000,0,0
23-07 14:45:54,0,0,99.751,0,0,10023856,45596260,702392,8249904,0,8.000,0,2.000,0,0
23-07 14:45:55,0.375,0,99.624,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:55,0.375,0,99.749,0,0,10023856,45596260,702392,8249904,0,0,0,0,0,0
23-07 14:45:56,0,0,99.874,0,0,10023824,45596260,702392,8249936,0,0,0,0,0,0
23-07 14:45:56,0.125,0,99.875,0,0,10023824,45596260,702392,8249936,0,0,0,0,0,0
23-07 14:45:57,0.250,0,99.626,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:57,0.125,0,99.749,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:58,0,0,100.000,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:58,0,0,99.750,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:59,0,0,99.626,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:45:59,0,0,100.002,0,0,10023820,45596260,702392,8249940,0,0,0,0,0,0
23-07 14:46:00,0,0.125,99.875,0,0,10023816,45596260,702392,8249944,0,0,0,0,0,0
23-07 14:46:00,0.125,0.125,99.874,0,0,10023816,45596260,702392,8249944,0,0,0,0,0,0
23-07 14:46:01,0.125,0.125,99.749,0,0,10023816,45596260,702392,8249944,0,0,0,0,76.000,90.000
23-07 14:46:01,0,0.125,99.750,0,0,10023816,45596260,702392,8249944,0,0,0,0,76.000,90.000
23-07 14:46:02,0,0,99.875,0,0,10023816,45596260,702392,8249944,0,0,0,0,0,0
23-07 14:46:02,0,0,99.875,0,0,10023816,45596260,702392,8249944,0,0,0,0,0,0
23-07 14:46:03,0,0,99.749,0,0,10023812,45596260,702392,8249948,0,0,0,0,0,0
23-07 14:46:03,0,0,99.998,0,0,10023812,45596260,702392,8249948,0,59.999,0,2.000,0,0
23-07 14:46:04,0,0,100.001,0,0,10023812,45596260,702392,8249948,0,60.000,0,2.000,0,0
23-07 14:46:04,0,0,99.626,0,0,10023812,45596260,702392,8249948,0,0,0,0,0,0
23-07 14:46:05,0.125,0,99.875,0,0,10023812,45596260,702392,8249948,0,0,0,0,0,0
23-07 14:46:05,0.250,0,99.875,0,0,10023812,45596260,702392,8249948,0,0,0,0,0,0
23-07 14:46:06,0.125,0,99.874,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:06,0,0,99.750,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:07,0.125,0,99.500,0,0,10024060,45596008,702392,8249952,0,4.000,0,1.000,0,0
23-07 14:46:07,0.125,0,99.875,0,0,10024060,45596008,702392,8249952,0,4.000,0,1.000,0,0
23-07 14:46:08,0,0,100.000,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:08,0,0,99.875,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:09,0,0,100.000,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:09,0,0,99.748,0,0,10024060,45596008,702392,8249952,0,8.000,0,2.000,0,0
23-07 14:46:10,0,0,99.749,0,0,10024060,45596008,702392,8249952,0,8.000,0,2.000,0,0
23-07 14:46:10,0.125,0,100.001,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:11,0.250,0,99.875,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:11,0.125,0,99.751,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:12,0,0,99.626,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:12,0,0,99.750,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:13,0,0,99.875,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:13,0,0,100.000,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:14,0.125,0,99.875,0,0,10024056,45596008,702392,8249956,0,0,0,0,643.998,719.997
23-07 14:46:14,0.125,0,99.875,0,0,10024056,45596008,702392,8249956,0,0,0,0,644.002,720.002
23-07 14:46:15,0,0.375,99.875,0,0,10024056,45596008,702392,8249956,0,0,0,0,2785.993,3095.992
23-07 14:46:15,0.125,0.375,99.624,0,0,10024056,45596008,702392,8249956,0,0,0,0,2785.963,3095.958
23-07 14:46:16,0.125,0,99.875,0,0,10024056,45596008,702392,8249956,0,0,0,0,2832.005,2952.005
23-07 14:46:16,0,0,99.626,0,0,10024056,45596008,702392,8249956,0,0,0,0,2832.020,2952.021
23-07 14:46:17,0,0,99.876,0,0,10024056,45596008,702392,8249956,0,20.000,0,1.000,3116.022,3258.023
23-07 14:46:17,0,0,99.875,0,0,10024056,45596008,702392,8249956,0,20.000,0,1.000,3244.003,3438.003
23-07 14:46:18,0.125,0,99.624,0,0,10024056,45596008,702392,8249956,0,0,0,0,3601.981,3023.984
23-07 14:46:18,0.125,0,99.750,0,0,10024056,45596008,702392,8249956,0,0,0,0,3595.997,2933.997
23-07 14:46:19,0,0,99.751,0,0,10024056,45596008,702392,8249956,0,0,0,0,2806.034,2608.031
23-07 14:46:19,0,0,99.875,0,0,10024056,45596008,702392,8249956,0,0,0,0,2684.008,2518.007
23-07 14:46:20,0,0,99.999,0,0,10024056,45596008,702392,8249956,0,4.000,0,1.000,275.997,263.997
23-07 14:46:20,0.125,0,99.750,0,0,10024056,45596008,702392,8249956,0,4.000,0,1.000,276.000,264.000
23-07 14:46:21,0.250,0.125,99.502,0,0,10024056,45596008,702392,8249956,0,0,0,0,0,0
23-07 14:46:21,0.125,0.125,100.001,0,0,10024056,45596008,702392,8249956,0,0,0,0,0,0
23-07 14:46:22,0,0,99.998,0,0,10024056,45596008,702392,8249956,0,0,0,0,1927.963,1961.962
23-07 14:46:22,0,0,99.874,0,0,10024056,45596008,702392,8249956,0,0,0,0,2003.983,2177.981
23-07 14:46:23,0,0.125,99.876,0,0,10024052,45596008,702392,8249960,0,0,0,0,2576.017,2664.017
23-07 14:46:23,0,0.125,99.750,0,0,10024052,45596008,702392,8249960,0,0,0,0,2576.012,2586.012
23-07 14:46:24,0.125,0,99.999,0,0,10024048,45596008,702392,8249964,0,0,0,0,4221.956,4043.958
23-07 14:46:24,0.250,0,99.749,0,0,10024048,45596008,702392,8249964,0,0,0,0,4221.949,3995.951
23-07 14:46:25,0.125,0,99.501,0,0,10024048,45596008,702392,8249964,0,8.000,0,2.000,2834.027,3054.029
23-07 14:46:25,0,0,99.875,0,0,10024048,45596008,702392,8249964,0,8.000,0,2.000,2880.013,3054.014
23-07 14:46:26,0,0,99.999,0,0,10024048,45596008,702392,8249964,0,36.000,0,1.000,3201.967,3149.967
23-07 14:46:26,0,0,99.625,0,0,10024048,45596008,702392,8249964,0,36.000,0,1.000,3079.990,3059.990
23-07 14:46:27,0.125,0,99.876,0,0,10024040,45596008,702392,8249972,0,0,0,0,3254.047,3454.050
23-07 14:46:27,0.125,0,100.001,0,0,10024040,45596008,702392,8249972,0,0,0,0,3376.040,3634.043
23-07 14:46:28,0,0,99.874,0,0,10024040,45596008,702392,8249972,0,0,0,0,3277.981,3427.980
23-07 14:46:28,0,0,99.749,0,0,10024040,45596008,702392,8249972,0,0,0,0,3231.984,3337.983
23-07 14:46:29,0,0,99.501,0,0,10024040,45596008,702392,8249972,0,0,0,0,3768.035,3564.033
23-07 14:46:29,0,0,99.874,0,0,10024040,45596008,702392,8249972,0,0,0,0,3813.945,3563.949
23-07 14:46:30,0,0.125,99.749,0,0,10024040,45596008,702392,8249972,0,0,0,0,3299.970,3647.967
23-07 14:46:30,0,0.125,99.751,0,0,10024040,45596008,702392,8249972,0,0,0,0,3254.045,3648.050
23-07 14:46:31,0,0.125,99.875,0,0,10024040,45596008,702392,8249972,0,0,0,0,3218,3036
23-07 14:46:31,0,0.125,99.875,0,0,10024040,45596008,702392,8249972,0,0,0,0,3142.001,2946.001
23-07 14:46:32,0.125,0.125,99.876,0,0,10024036,45596008,702392,8249976,0,0,0,0,3180.017,3582.019
23-07 14:46:32,0.250,0.125,99.876,0,0,10024036,45596008,702392,8249976,0,0,0,0,3256.022,3672.025
23-07 14:46:33,0.250,0,99.750,0,0,10024036,45596008,702392,8249976,0,0,0,0,2645.999,2969.998
23-07 14:46:33,0.250,0,99.624,0,0,10024036,45596008,702392,8249976,0,0,0,0,2645.984,2969.983
23-07 14:46:34,0.125,0,99.750,0,0,10024036,45596008,702392,8249976,0,60.000,0,2.000,1977.998,2069.998
23-07 14:46:34,0,0,99.875,0,0,10024036,45596008,702392,8249976,0,60.000,0,2.000,1947.998,1979.997
23-07 14:46:35,0.250,0.125,99.749,0,0,10024036,45596008,702392,8249976,0,44.000,0,11.000,46.000,0
23-07 14:46:35,0.250,0.125,99.874,0,0,10024036,45596008,702392,8249976,0,44.000,0,11.000,0,0
23-07 14:46:36,0,0,100.000,0,0,10024036,45596008,702392,8249976,0,0,0,0,1945.995,2363.994
23-07 14:46:36,0,0,99.875,0,0,10024036,45596008,702392,8249976,0,0,0,0,2022.008,2454.010
23-07 14:46:37,0,0,99.749,0.125,0,10024036,45596008,702396,8249972,4.000,0,1.000,0,2830.975,3331.971
23-07 14:46:37,0.125,0,99.500,0.125,0,10024036,45596008,702396,8249972,4.000,0,1.000,0,2754.995,3241.994
23-07 14:46:38,0.750,0,99.377,0,0,10024028,45596008,702396,8249976,0,0,0,0,5614.093,6565.109
23-07 14:46:38,0.625,0,99.127,0,0,10024028,45596008,702396,8249976,0,0,0,0,5614.096,6565.112
23-07 14:46:39,0,0,99.750,0,0,10024028,45596008,702396,8249976,0,0,0,0,2297.997,2339.997
23-07 14:46:39,0,0,99.874,0,0,10024028,45596008,702396,8249976,0,0,0,0,2297.967,2339.967
23-07 14:46:40,0.125,0.125,99.375,0,0,10024024,45596008,702396,8249980,0,8.000,0,2.000,1380.007,1620.008
23-07 14:46:40,0.125,0.125,100.000,0,0,10024024,45596008,702396,8249980,0,8.000,0,2.000,1456.000,1710.000
23-07 14:46:41,0.250,0,99.749,0,0,10024020,45596008,702396,8249984,0,0,0,0,2985.971,3825.962
23-07 14:46:41,0.375,0,99.500,0,0,10024020,45596008,702396,8249984,0,0,0,0,2910.000,3736.000
23-07 14:46:42,0.125,0,99.750,0,0,10024020,45596008,702396,8249984,0,0,0,0,3166.015,3060.014
23-07 14:46:42,0,0,100.000,0,0,10024020,45596008,702396,8249984,0,0,0,0,3166.012,3060.012
23-07 14:46:43,0,0.125,100.000,0,0,10024020,45596008,702396,8249984,0,0,0,0,3191.996,3275.996
23-07 14:46:43,0,0.125,99.750,0,0,10024020,45596008,702396,8249984,0,0,0,0,3319.992,3455.992
23-07 14:46:44,0,0,99.875,0,0,10024020,45596008,702396,8249984,0,0,0,0,3654.003,3498.002
23-07 14:46:44,0,0,99.751,0,0,10024020,45596008,702396,8249984,0,0,0,0,3602.023,3408.022
23-07 14:46:45,0.125,0,99.874,0,0,10024016,45596008,702396,8249988,0,0,0,0,3421.965,3131.968
23-07 14:46:45,0.125,0,99.624,0,0,10024016,45596008,702396,8249988,0,0,0,0,3421.982,3131.984
23-07 14:46:46,0,0,99.751,0,0,10024268,45595756,702396,8249988,0,0,0,0,3570.030,3432.029
23-07 14:46:46,0.125,0,99.874,0,0,10024268,45595756,702396,8249988,0,0,0,0,3615.978,3521.978
23-07 14:46:47,0.250,0,99.749,0,0,10024268,45595756,702396,8249988,0,0,0,0,3137.974,3111.975
23-07 14:46:47,0.125,0,99.751,0,0,10024268,45595756,702396,8249988,0,0,0,0,3190.023,3184.023
23-07 14:46:48,0,0.125,99.750,0,0,10024268,45595756,702396,8249988,0,20.000,0,1.000,3132.015,2898.014
23-07 14:46:48,0,0.125,99.874,0,0,10024268,45595756,702396,8249988,0,20.000,0,1.000,3033.975,2645.978
23-07 14:46:49,0.125,0,99.749,0,0,10024260,45595756,702396,8249996,0,0,0,0,2845.980,2645.981
23-07 14:46:49,0.125,0,99.875,0,0,10024260,45595756,702396,8249996,0,0,0,0,2861.994,2645.994
23-07 14:46:50,0,0,99.876,0,0,10024260,45595756,702396,8249996,0,8.000,0,2.000,230.001,0
23-07 14:46:50,0,0,99.750,0,0,10024260,45595756,702396,8249996,0,8.000,0,2.000,138.000,0
23-07 14:46:51,0.250,0.125,100.001,0,0,10024260,45595756,702396,8249996,0,0,0,0,0,0
23-07 14:46:51,0.250,0.125,99.876,0,0,10024260,45595756,702396,8249996,0,0,0,0,0,0
23-07 14:46:52,0,0.125,99.745,0,0,10024260,45595756,702396,8249996,0,0,0,0,149.993,235.988
23-07 14:46:52,0,0.125,99.622,0,0,10024260,45595756,702396,8249996,0,0,0,0,149.996,235.993
23-07 14:46:53,0,0,99.607,0,0,10024260,45595756,702396,8249996,0,0,0,0,871.841,935.829
23-07 14:46:53,0.125,0,99.998,0,0,10024260,45595756,702396,8249996,0,0,0,0,947.983,1025.981
23-07 14:46:54,0.125,0,100.001,0,0,10024260,45595756,702396,8249996,0,0,0,0,2780.019,2880.020
23-07 14:46:54,0,0,99.624,0,0,10024260,45595756,702396,8249996,0,0,0,0,2815.983,3005.982
23-07 14:46:55,0,0,99.635,0,0,10024260,45595756,702396,8249996,0,0,0,0,3028.308,3132.319
23-07 14:46:55,0,0,99.874,0,0,10024260,45595756,702396,8249996,0,0,0,0,2915.972,2915.972
23-07 14:46:56,0,0,99.879,0,0,10024460,45595516,702396,8250032,0,12.000,0,2.000,4158.154,4146.153
23-07 14:46:56,0.125,0,99.624,0,0,10024460,45595516,702396,8250032,0,12.000,0,2.000,4329.976,4737.974
23-07 14:46:57,0.375,0,99.860,0,0,10024456,45595516,702396,8250036,0,3.999,0,1.000,3511.479,3187.527
23-07 14:46:57,0.250,0,99.876,0,0,10024456,45595516,702396,8250036,0,4.000,0,1.000,3340.021,2596.017
23-07 14:46:58,0,0.125,99.272,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:46:58,0,0.125,99.878,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:46:59,0,0,99.981,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:46:59,0,0,99.874,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:00,0,0,99.878,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:00,0,0,99.750,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:01,0,0.125,99.889,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:01,0,0.125,99.751,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:02,0.125,0.125,99.754,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:02,0.125,0.125,99.877,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:03,0,0.125,100.001,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:03,0.125,0.125,99.876,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:04,0.250,0,99.749,0.125,0,10024452,45595516,702396,8250040,0,83.999,0,2.000,0,0
23-07 14:47:04,0.125,0,99.749,0.125,0,10024452,45595516,702396,8250040,0,83.999,0,2.000,0,0
23-07 14:47:05,0,0,99.875,0,0,10024452,45595516,702396,8250040,0,0,0,0,76.000,90.000
23-07 14:47:05,0,0,99.750,0,0,10024452,45595516,702396,8250040,0,0,0,0,76.000,90.000
23-07 14:47:06,0.125,0,99.500,0,0,10025708,45594256,702396,8250044,0,0,0,0,0,0
23-07 14:47:06,0.125,0,99.750,0,0,10025708,45594256,702396,8250044,0,0,0,0,0,0
23-07 14:47:07,0,0,100.000,0,0,10025708,45594256,702396,8250044,0,4.000,0,1.000,0,0
23-07 14:47:07,0,0,100.000,0,0,10025708,45594256,702396,8250044,0,4.000,0,1.000,0,0
23-07 14:47:08,0,0,99.876,0,0,10025708,45594256,702396,8250044,0,0,0,0,0,0
23-07 14:47:08,0.125,0,99.751,0,0,10025708,45594256,702396,8250044,0,0,0,0,0,0
23-07 14:47:09,0.125,0,99.874,0,0,10025704,45594256,702396,8250048,0,0,0,0,0,0
23-07 14:47:09,0,0,99.875,0,0,10025704,45594256,702396,8250048,0,0,0,0,0,0
23-07 14:47:10,0,0.125,99.625,0,0,10025704,45594256,702396,8250048,0,0,0,0,0,0
23-07 14:47:10,0,0.125,99.875,0,0,10025704,45594256,702396,8250048,0,0,0,0,0,0
23-07 14:47:11,0.125,0,99.873,0,0,10025704,45594256,702396,8250048,0,16.000,0,3.000,0,0
23-07 14:47:11,0.250,0,99.874,0,0,10025704,45594256,702396,8250048,0,16.000,0,3.000,0,0
23-07 14:47:12,0.250,0.125,99.876,0,0,10025700,45594256,702396,8250052,0,0,0,0,0,0
23-07 14:47:12,0.125,0.125,99.750,0,0,10025700,45594256,702396,8250052,0,0,0,0,0,0
23-07 14:47:13,0,0,99.877,0,0,10025700,45594256,702396,8250052,0,0,0,0,0,0
23-07 14:47:13,0,0,100.001,0,0,10025700,45594256,702396,8250052,0,0,0,0,0,0
23-07 14:47:14,0,0,99.745,0,0,10025696,45594256,702396,8250056,0,0,0,0,1973.892,2651.855
23-07 14:47:14,0,0,99.623,0,0,10025696,45594256,702396,8250056,0,0,0,0,2049.964,2741.951
23-07 14:47:15,0,0.250,99.877,0,0,10025692,45594256,702396,8250060,0,0,0,0,3486.081,3300.076
23-07 14:47:15,0,0.250,99.876,0,0,10025692,45594256,702396,8250060,0,0,0,0,3486.038,3210.035
23-07 14:47:16,0.125,0,99.752,0,0,10025692,45594256,702396,8250060,0,0,0,0,884.018,720.015
23-07 14:47:16,0.125,0,99.750,0,0,10025692,45594256,702396,8250060,0,0,0,0,808.003,720.003
23-07 14:47:17,0,0,100.000,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:17,0,0,99.876,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:18,0,0,99.751,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:18,0.125,0,99.624,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:19,0.125,0,99.875,0,0,10025692,45594256,702396,8250060,0,0,0,0,76.000,102.000
23-07 14:47:19,0,0,99.750,0,0,10025692,45594256,702396,8250060,0,0,0,0,152.001,246.001
23-07 14:47:20,0,0,99.874,0,0,10025692,45594256,702396,8250060,0,16.000,0,1.000,3445.980,4053.976
23-07 14:47:20,0,0,100.000,0,0,10025692,45594256,702396,8250060,0,16.000,0,1.000,3445.994,3975.993
23-07 14:47:21,0.125,0.125,99.751,0,0,10025692,45594256,702396,8250060,0,8.000,0,2.000,3854.026,4356.030
23-07 14:47:21,0.125,0.125,99.625,0,0,10025692,45594256,702396,8250060,0,8.000,0,2.000,3854.018,4380.020
23-07 14:47:22,0.250,0,99.625,0,0,10025692,45594256,702396,8250060,0,0,0,0,3515.995,3509.995
23-07 14:47:22,0.250,0,100.000,0,0,10025692,45594256,702396,8250060,0,0,0,0,3515.994,3509.994
23-07 14:47:23,0.125,0.125,99.875,0,0,10027960,45602032,702396,8240016,0,0,0,0,3984.009,4302.010
23-07 14:47:23,0.125,0.125,99.875,0,0,10027960,45602032,702396,8240016,0,0,0,0,3908.017,4212.019
23-07 14:47:24,0,0,99.874,0,0,10027948,45602236,702396,8239824,0,0,0,0,3413.971,3377.971
23-07 14:47:24,0,0,99.749,0,0,10027948,45602236,702396,8239824,0,0,0,0,3489.966,3431.966
23-07 14:47:25,0,0.125,99.859,0,0,10027948,45602236,702396,8239824,0,0,0,0,3737.393,4297.302
23-07 14:47:25,0,0.125,99.743,0,0,10027948,45602236,702396,8239824,0,0,0,0,3783.745,4333.708
