"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ip-172-31-33-69",,,,"User:","ubuntu"
"Cmdline:","dstat --time --cpu --mem --disk --io --net --output telemetry_cassandra_run1.csv 1",,,,"Date:","23 Jul 2026 14:21:33 UTC"
"system","total usage",,,,,"memory usage",,,,"dsk/total",,"io/total",,"net/total",
23-07 14:46:05,0.250,0,99.750,0,0,10023812,45596260,702392,8249948,0,0,0,0,0,0
23-07 14:46:05,0.125,0,99.749,0,0,10023812,45596260,702392,8249948,0,0,0,0,0,0
23-07 14:46:06,0,0,99.625,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:06,0,0,99.751,0,0,10024060,45596008,702392,8249952,0,4.000,0,1.000,0,0
23-07 14:46:07,0.125,0,99.875,0,0,10024060,45596008,702392,8249952,0,4.000,0,1.000,0,0
23-07 14:46:07,0.125,0,99.750,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:08,0,0,99.874,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:08,0,0,99.999,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:09,0,0,99.750,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:09,0,0,99.756,0,0,10024060,45596008,702392,8249952,0,8.000,0,2.000,0,0
23-07 14:46:10,0.125,0,99.874,0,0,10024060,45596008,702392,8249952,0,8.000,0,2.000,0,0
23-07 14:46:10,0.125,0,99.870,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:11,0.125,0,99.750,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:11,0.125,0,99.752,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:12,0,0,100.000,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:12,0,0,99.749,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:13,0,0,99.750,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:13,0.125,0,99.875,0,0,10024060,45596008,702392,8249952,0,0,0,0,0,0
23-07 14:46:14,0.125,0,100.000,0,0,10024056,45596008,702392,8249956,0,0,0,0,644.000,720.000
23-07 14:46:14,0,0.250,99.876,0,0,10024056,45596008,702392,8249956,0,0,0,0,2198.015,2466.017
23-07 14:46:15,0,0.375,99.875,0,0,10024056,45596008,702392,8249956,0,0,0,0,2785.997,3095.997
23-07 14:46:15,0.125,0.125,99.999,0,0,10024056,45596008,702392,8249956,0,0,0,0,2523.975,2879.972
23-07 14:46:16,0.125,0,99.875,0,0,10024056,45596008,702392,8249956,0,0,0,0,2831.995,2951.994
23-07 14:46:16,0,0,99.751,0,0,10024056,45596008,702392,8249956,0,0,0,0,3300.043,3168.041
23-07 14:46:17,0,0,99.375,0,0,10024056,45596008,702392,8249956,0,20.000,0,1.000,3168.002,3348.002
23-07 14:46:17,0.125,0,99.625,0,0,10024056,45596008,702392,8249956,0,20.000,0,1.000,3290.014,3168.013
23-07 14:46:18,0.125,0,99.999,0,0,10024056,45596008,702392,8249956,0,0,0,0,3625.973,2933.978
23-07 14:46:18,0,0,99.749,0,0,10024056,45596008,702392,8249956,0,0,0,0,3225.978,2717.982
23-07 14:46:19,0,0,99.751,0,0,10024056,45596008,702392,8249956,0,0,0,0,2730.035,2608.034
23-07 14:46:19,0,0,100.001,0,0,10024056,45596008,702392,8249956,0,4.000,0,1.000,1524.016,1522.016
23-07 14:46:20,0.125,0,99.875,0,0,10024056,45596008,702392,8249956,0,4.000,0,1.000,275.999,263.999
23-07 14:46:20,0.125,0.125,99.624,0,0,10024056,45596008,702392,8249956,0,0,0,0,0,0
23-07 14:46:21,0.125,0.125,99.750,0,0,10024056,45596008,702392,8249956,0,0,0,0,0,0
23-07 14:46:21,0.125,0,99.875,0,0,10024056,45596008,702392,8249956,0,0,0,0,608.002,594.002
23-07 14:46:22,0,0,100.001,0,0,10024056,45596008,702392,8249956,0,0,0,0,1928.018,1962.019
23-07 14:46:22,0,0,99.873,0,0,10024056,45596008,702392,8249956,0,0,0,0,2749.951,2915.948
23-07 14:46:23,0,0.125,99.748,0,0,10024052,45596008,702392,8249960,0,0,0,0,2575.948,2663.947
23-07 14:46:23,0.125,0.125,100.000,0,0,10024052,45596008,702392,8249960,0,0,0,0,3216.015,3306.015
23-07 14:46:24,0.125,0,99.626,0,0,10024048,45596008,702392,8249964,0,0,0,0,4222.034,4044.033
23-07 14:46:24,0.125,0,99.626,0,0,10024048,45596008,702392,8249964,0,8.000,0,2.000,3642.024,3450.022
23-07 14:46:25,0.125,0,99.875,0,0,10024048,45596008,702392,8249964,0,8.000,0,2.000,2834.013,3054.014
23-07 14:46:25,0,0,99.876,0,0,10024048,45596008,702392,8249964,0,0,0,0,3070.021,3096.021
23-07 14:46:26,0,0,99.999,0,0,10024048,45596008,702392,8249964,0,35.999,0,1.000,3201.953,3149.954
23-07 14:46:26,0,0,99.874,0,0,10024044,45596008,702392,8249968,0,35.999,0,1.000,3099.954,3363.950
23-07 14:46:27,0.125,0,99.626,0,0,10024040,45596008,702392,8249972,0,0,0,0,3254.048,3454.051
23-07 14:46:27,0.125,0,99.875,0,0,10024040,45596008,702392,8249972,0,0,0,0,3350.009,3402.010
23-07 14:46:28,0,0,99.748,0,0,10024040,45596008,702392,8249972,0,0,0,0,3277.945,3427.943
23-07 14:46:28,0,0,99.626,0,0,10024040,45596008,702392,8249972,0,0,0,0,3642.022,3554.022
23-07 14:46:29,0,0,99.751,0,0,10024040,45596008,702392,8249972,0,0,0,0,3768.054,3564.051
23-07 14:46:29,0,0,99.625,0,0,10024040,45596008,702392,8249972,0,0,0,0,3384.006,3552.007
23-07 14:46:30,0,0.125,99.999,0,0,10024040,45596008,702392,8249972,0,0,0,0,3375.973,3737.970
23-07 14:46:30,0,0.125,100.001,0,0,10024040,45596008,702392,8249972,0,0,0,0,3500.021,3534.021
23-07 14:46:31,0,0.125,99.751,0,0,10024040,45596008,702392,8249972,0,0,0,0,3142.018,2946.017
23-07 14:46:31,0.125,0.250,99.749,0,0,10024040,45596008,702392,8249972,0,0,0,0,3239.952,3287.951
23-07 14:46:32,0.125,0.125,100.000,0,0,10024036,45596008,702392,8249976,0,0,0,0,3179.996,3581.995
23-07 14:46:32,0.250,0,99.875,0,0,10024036,45596008,702392,8249976,0,0,0,0,2764.009,3150.010
23-07 14:46:33,0.375,0,99.500,0,0,10024036,45596008,702392,8249976,0,0,0,0,2645.998,2969.997
23-07 14:46:33,0.125,0,99.625,0,0,10024036,45596008,702392,8249976,0,60.000,0,2.000,2478.009,2880.011
23-07 14:46:34,0,0,99.876,0,0,10024036,45596008,702392,8249976,0,60.001,0,2.000,1978.018,2070.019
23-07 14:46:34,0.125,0,99.876,0,0,10024036,45596008,702392,8249976,0,0,0,0,686.010,540.008
23-07 14:46:35,0.250,0.125,99.750,0,0,10024036,45596008,702392,8249976,0,44.000,0,11.000,46.000,0
23-07 14:46:35,0.125,0.125,99.872,0,0,10024036,45596008,702392,8249976,0,43.999,0,11.000,881.977,1103.971
23-07 14:46:36,0,0,99.999,0,0,10024036,45596008,702392,8249976,0,0,0,0,2021.974,2453.968
23-07 14:46:36,0,0,99.877,0,0,10024036,45596008,702392,8249976,0,0,0,0,2478.038,2880.044
23-07 14:46:37,0,0,99.750,0.125,0,10024036,45596008,702396,8249972,4.000,0,1.000,0,2754.992,3241.990
23-07 14:46:37,0.125,0,99.874,0.125,0,10024036,45596008,702396,8249972,4.000,0,1.000,0,3006.972,5150.952
23-07 14:46:38,0.750,0,99.125,0,0,10024028,45596008,702396,8249976,0,0,0,0,5614.028,6565.032
23-07 14:46:38,0.625,0,99.125,0,0,10024028,45596008,702396,8249976,0,0,0,0,5560.010,4836.009
23-07 14:46:39,0,0,99.501,0,0,10024028,45596008,702396,8249976,0,0,0,0,2298.020,2340.020
23-07 14:46:39,0,0,99.375,0,0,10024028,45596008,702396,8249976,0,0,0,0,959.998,809.998
23-07 14:46:40,0.125,0.125,99.999,0,0,10024024,45596008,702396,8249980,0,8.000,0,2.000,1455.987,1709.985
23-07 14:46:40,0.375,0.125,99.750,0,0,10024024,45596008,702396,8249980,0,8.000,0,2.000,2776.013,3520.016
23-07 14:46:41,0.375,0,99.625,0,0,10024020,45596008,702396,8249984,0,0,0,0,2909.990,3735.987
23-07 14:46:41,0.125,0,99.750,0,0,10024020,45596008,702396,8249984,0,0,0,0,2827.991,3275.989
23-07 14:46:42,0,0,99.876,0,0,10024020,45596008,702396,8249984,0,0,0,0,3166.016,3060.015
23-07 14:46:42,0,0.125,99.999,0,0,10024020,45596008,702396,8249984,0,0,0,0,3433.969,3329.970
23-07 14:46:43,0,0.125,99.999,0,0,10024020,45596008,702396,8249984,0,0,0,0,3191.979,3275.979
23-07 14:46:43,0,0,100.001,0,0,10024020,45596008,702396,8249984,0,0,0,0,3522.039,3300.036
23-07 14:46:44,0,0,99.626,0,0,10024020,45596008,702396,8249984,0,0,0,0,3654.028,3498.026
23-07 14:46:44,0.125,0,99.750,0,0,10024020,45596008,702396,8249984,0,0,0,0,3248.002,3384.002
23-07 14:46:45,0.125,0,99.875,0,0,10024016,45596008,702396,8249988,0,0,0,0,3421.996,3131.996
23-07 14:46:45,0,0,99.750,0,0,10024016,45596008,702396,8249988,0,0,0,0,3469.996,2933.996
23-07 14:46:46,0,0,99.625,0,0,10024268,45595756,702396,8249988,0,0,0,0,3569.996,3431.996
23-07 14:46:46,0.250,0,99.750,0,0,10024268,45595756,702396,8249988,0,0,0,0,3544.016,3666.017
23-07 14:46:47,0.250,0,99.874,0,0,10024268,45595756,702396,8249988,0,0,0,0,3137.973,3111.973
23-07 14:46:47,0,0,99.749,0,0,10024268,45595756,702396,8249988,0,0,0,0,3173.958,2931.961
23-07 14:46:48,0,0.125,99.751,0,0,10024268,45595756,702396,8249988,0,20.000,0,1.000,3132.029,2898.027
23-07 14:46:48,0,0.125,99.751,0,0,10024268,45595756,702396,8249988,0,20.000,0,1.000,3190.045,2952.042
23-07 14:46:49,0.125,0,99.999,0,0,10024260,45595756,702396,8249996,0,0,0,0,2845.985,2645.986
23-07 14:46:49,0.125,0,99.874,0,0,10024260,45595756,702396,8249996,0,0,0,0,1331.986,1025.989
23-07 14:46:50,0,0,99.875,0,0,10024260,45595756,702396,8249996,0,8.000,0,2.000,230.000,0
23-07 14:46:50,0.250,0,100.000,0,0,10024260,45595756,702396,8249996,0,8.000,0,2.000,0,0
23-07 14:46:51,0.250,0.125,99.624,0,0,10024260,45595756,702396,8249996,0,0,0,0,0,0
23-07 14:46:51,0,0.250,99.749,0,0,10024260,45595756,702396,8249996,0,0,0,0,0,0
23-07 14:46:52,0,0.125,99.749,0,0,10024260,45595756,702396,8249996,0,0,0,0,149.998,235.997
23-07 14:46:52,0,0,99.612,0,0,10024260,45595756,702396,8249996,0,0,0,0,149.981,235.970
23-07 14:46:53,0,0,99.744,0,0,10024260,45595756,702396,8249996,0,0,0,0,871.948,935.945
23-07 14:46:53,0.125,0,99.996,0,0,10024260,45595756,702396,8249996,0,0,0,0,2363.903,2555.895
23-07 14:46:54,0.125,0,100.003,0,0,10024260,45595756,702396,8249996,0,0,0,0,2780.073,2880.076
23-07 14:46:54,0,0,99.751,0,0,10024260,45595756,702396,8249996,0,0,0,0,2932.030,2952.030
23-07 14:46:55,0,0,99.620,0,0,10024260,45595756,702396,8249996,0,0,0,0,3027.858,3131.853
23-07 14:46:55,0,0,99.755,0,0,10024260,45595756,702396,8249996,0,12.001,0,2.000,3162.151,3400.162
23-07 14:46:56,0,0,99.631,0,0,10024460,45595516,702396,8250032,0,12.001,0,2.000,4158.250,4146.249
23-07 14:46:56,0.250,0,99.753,0,0,10024456,45595516,702396,8250036,0,4.000,0,1.000,5144.130,4834.123
23-07 14:46:57,0.375,0,99.746,0,0,10024456,45595516,702396,8250036,0,4.000,0,1.000,3511.851,3187.865
23-07 14:46:57,0.125,0,99.501,0,0,10024456,45595516,702396,8250036,0,0,0,0,748.005,540.004
23-07 14:46:58,0,0.125,99.880,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:46:58,0,0.125,99.880,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:46:59,0,0,99.874,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:46:59,0,0,99.987,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:00,0,0,99.875,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:00,0,0.125,99.762,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:01,0,0.125,99.877,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:01,0.125,0.125,99.878,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:02,0.125,0.125,99.752,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:02,0,0.125,99.877,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:03,0.125,0.125,99.875,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:03,0.125,0,99.874,0.125,0,10024452,45595516,702396,8250040,0,83.999,0,2.000,0,0
23-07 14:47:04,0.125,0,99.625,0.125,0,10024452,45595516,702396,8250040,0,84.000,0,2.000,0,0
23-07 14:47:04,0.125,0,99.877,0,0,10024452,45595516,702396,8250040,0,0,0,0,0,0
23-07 14:47:05,0,0,100.000,0,0,10024452,45595516,702396,8250040,0,0,0,0,76.000,90.000
23-07 14:47:05,0,0,99.498,0,0,10025424,45594544,702396,8250040,0,0,0,0,75.999,89.998
23-07 14:47:06,0.125,0,99.750,0,0,10025708,45594256,702396,8250044,0,0,0,0,0,0
23-07 14:47:06,0.125,0,99.876,0,0,10025708,45594256,702396,8250044,0,4.000,0,1.000,0,0
23-07 14:47:07,0,0,99.750,0,0,10025708,45594256,702396,8250044,0,4.000,0,1.000,0,0
23-07 14:47:07,0,0,100.001,0,0,10025708,45594256,702396,8250044,0,0,0,0,0,0
23-07 14:47:08,0,0,99.875,0,0,10025708,45594256,702396,8250044,0,0,0,0,0,0
23-07 14:47:08,0.125,0,99.625,0,0,10025708,45594256,702396,8250044,0,0,0,0,0,0
23-07 14:47:09,0.125,0,99.875,0,0,10025704,45594256,702396,8250048,0,0,0,0,0,0
23-07 14:47:09,0,0.125,99.875,0,0,10025704,45594256,702396,8250048,0,0,0,0,0,0
23-07 14:47:10,0,0.125,99.748,0,0,10025704,45594256,702396,8250048,0,0,0,0,0,0
23-07 14:47:10,0,0,99.744,0,0,10025704,45594256,702396,8250048,0,15.999,0,3.000,0,0
23-07 14:47:11,0.125,0,100.004,0,0,10025704,45594256,702396,8250048,0,16.001,0,3.000,0,0
23-07 14:47:11,0.375,0.125,100.003,0,0,10025704,45594256,702396,8250048,0,0,0,0,0,0
23-07 14:47:12,0.250,0.125,99.747,0,0,10025700,45594256,702396,8250052,0,0,0,0,0,0
23-07 14:47:12,0,0,99.876,0,0,10025700,45594256,702396,8250052,0,0,0,0,0,0
23-07 14:47:13,0,0,99.876,0,0,10025700,45594256,702396,8250052,0,0,0,0,0,0
23-07 14:47:13,0,0,99.750,0,0,10025700,45594256,702396,8250052,0,0,0,0,380.001,516.001
23-07 14:47:14,0,0,99.747,0,0,10025696,45594256,702396,8250056,0,0,0,0,1973.946,2651.927
23-07 14:47:14,0,0.250,99.873,0,0,10025696,45594256,702396,8250056,0,0,0,0,3801.905,4085.898
23-07 14:47:15,0,0.250,99.876,0,0,10025692,45594256,702396,8250060,0,0,0,0,3486.029,3300.027
23-07 14:47:15,0.125,0,99.752,0,0,10025692,45594256,702396,8250060,0,0,0,0,2162.036,2070.034
23-07 14:47:16,0.125,0,99.751,0,0,10025692,45594256,702396,8250060,0,0,0,0,884.012,720.010
23-07 14:47:16,0,0,99.876,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:17,0,0,99.875,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:17,0,0,99.624,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:18,0.125,0,99.876,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:18,0.125,0,100.000,0,0,10025692,45594256,702396,8250060,0,0,0,0,0,0
23-07 14:47:19,0,0,100.000,0,0,10025692,45594256,702396,8250060,0,0,0,0,76.000,102.000
23-07 14:47:19,0,0,99.876,0,0,10025692,45594256,702396,8250060,0,0,0,0,1856.025,2418.033
23-07 14:47:20,0,0,99.500,0,0,10025692,45594256,702396,8250060,0,16.000,0,1.000,3446.016,4054.019
23-07 14:47:20,0.125,0,99.750,0,0,10025692,45594256,702396,8250060,0,16.000,0,1.000,3827.990,4215.989
23-07 14:47:21,0.125,0.125,99.875,0,0,10025692,45594256,702396,8250060,0,8.000,0,2.000,3853.999,4355.999
23-07 14:47:21,0.125,0.125,99.749,0,0,10025692,45594256,702396,8250060,0,8.000,0,2.000,3563.965,3767.963
23-07 14:47:22,0.250,0,99.749,0,0,10025692,45594256,702396,8250060,0,0,0,0,3591.971,3599.971
23-07 14:47:22,0.125,0,99.751,0,0,10025692,45594256,702396,8250060,0,0,0,0,3804.043,4146.047
23-07 14:47:23,0.125,0.125,99.751,0,0,10027960,45602032,702396,8240016,0,0,0,0,3908.039,4212.043
23-07 14:47:23,0.125,0.125,99.875,0,0,10027960,45602032,702396,8240016,0,0,0,0,3914.002,3816.002
23-07 14:47:24,0,0,99.875,0,0,10027948,45602236,702396,8239824,0,0,0,0,3414.004,3378.004
23-07 14:47:24,0,0,99.749,0,0,10027948,45602236,702396,8239824,0,0,0,0,3515.975,3973.972
23-07 14:47:25,0,0.125,99.743,0,0,10027948,45602236,702396,8239824,0,0,0,0,3783.740,4297.705
23-07 14:47:25,0.125,0.125,99.607,0,0,10027948,45602236,702396,8239824,0,0,0,0,2883.465,3191.408
23-07 14:47:26,0.125,0,99.751,0,0,10028200,45601984,702396,8239824,0,44.001,0,2.000,2084.027,2250.029
23-07 14:47:26,0,0,99.750,0,0,10028200,45601984,702396,8239824,0,44.000,0,2.000,838.002,720.002
23-07 14:47:27,0,0,99.750,0,0,10028200,45601984,702396,8239824,0,0,0,0,46.000,0
23-07 14:47:27,0,0,100.002,0,0,10028200,45601984,702396,8239824,0,0,0,0,0,0
23-07 14:47:28,0,0.125,99.750,0,0,10028200,45601984,702396,8239824,0,0,0,0,0,0
23-07 14:47:28,0,0.250,99.752,0,0,10028200,45601984,702396,8239824,0,0,0,0,0,0
23-07 14:47:29,0.125,0.125,99.996,0,0,10028200,45601984,702396,8239824,0,0,0,0,1111.954,1619.932
23-07 14:47:29,0.125,0,99.871,0,0,10028200,45601984,702396,8239824,0,0,0,0,2691.885,3429.853
23-07 14:47:30,0.125,0,99.755,0,0,10028200,45601984,702396,8239824,0,0,0,0,2644.136,2854.147
23-07 14:47:30,0.125,0.125,99.872,0,0,10028200,45601984,702396,8239824,0,0,0,0,2333.936,2365.935
23-07 14:47:31,0,0.125,99.624,0,0,10028200,45601984,702396,8239824,0,8.000,0,2.000,1315.989,1321.989
23-07 14:47:31,0.125,0,99.503,0,0,10028200,45601984,702396,8239824,0,8.000,0,2.000,46.001,0
23-07 14:47:32,0.125,0.125,99.875,0,0,10028192,45601984,702396,8239832,0,0,0,0,76.000,90.000
23-07 14:47:32,0,0.125,99.880,0,0,10028192,45601984,702396,8239832,0,0,0,0,1646.077,2070.097
23-07 14:47:33,0,0,99.877,0,0,10028192,45601984,702396,8239832,0,0,0,0,3484.056,3546.057
23-07 14:47:33,0.125,0,99.886,0,0,10028192,45601984,702396,8239832,0,0,0,0,3972.429,3276.354
23-07 14:47:34,0.125,0,99.878,0,0,10028188,45601984,702400,8239832,0,92.003,0,2.000,3804.133,3096.108
23-07 14:47:34,0,0,99.753,0,0,10028188,45601984,702400,8239832,0,92.002,0,2.000,3246.084,2844.074
23-07 14:47:35,0,0,99.751,0,0,10028184,45601984,702400,8239836,0,0,0,0,3058.017,2826.016
23-07 14:47:35,0,0,99.875,0,0,10028184,45601984,702400,8239836,0,0,0,0,3055.987,2951.987
23-07 14:47:36,0.375,0,99.374,0,0,10028180,45601984,702400,8239840,0,0,0,0,2883.960,3131.957
23-07 14:47:36,0.375,0,99.373,0,0,10028180,45601984,702400,8239840,0,91.998,0,19.000,3003.948,3113.946
23-07 14:47:37,0.250,0,100.000,0,0,10028180,45601984,702400,8239840,0,92.000,0,19.000,3423.994,3289.995
23-07 14:47:37,0.250,0,100.002,0,0,10028180,45601984,702400,8239840,0,0,0,0,3266.071,3092.067
23-07 14:47:38,0,0,99.625,0,0,10028180,45601984,702400,8239840,0,0,0,0,2722.008,2754.008
23-07 14:47:38,0,0,99.624,0,0,10028180,45601984,702400,8239840,0,0,0,0,3043.971,3131.970
23-07 14:47:39,0,0,99.875,0,0,10028180,45601984,702400,8239840,0,0,0,0,3059.999,2903.999
23-07 14:47:39,0.125,0,99.876,0,0,10028180,45601984,702400,8239840,0,0,0,0,3210.035,3288.036
23-07 14:47:40,0.125,0,99.749,0,0,10028180,45601984,702400,8239840,0,0,0,0,3755.953,3877.951
23-07 14:47:40,0,0,99.874,0,0,10028180,45601984,702400,8239840,0,0,0,0,3891.953,3721.955
23-07 14:47:41,0.125,0.125,99.875,0,0,10028176,45601984,702400,8239844,0,0,0,0,3300.011,3180.011
23-07 14:47:41,0.125,0.125,99.876,0,0,10028176,45601984,702400,8239844,0,8.000,0,2.000,2722.029,2862.031
23-07 14:47:42,0,0.125,99.625,0,0,10028176,45601984,702400,8239844,0,8.000,0,2.000,2966.012,3132.013
23-07 14:47:42,0.125,0.125,99.626,0,0,10028176,45601984,702400,8239844,0,0,0,0,3064.037,3168.039
23-07 14:47:43,0.125,0,99.877,0,0,10028176,45601984,702400,8239844,0,0,0,0,3234.052,3204.052
23-07 14:47:43,0.125,0,99.750,0,0,10028176,45601984,702400,8239844,0,0,0,0,3712.017,3204.014
23-07 14:47:44,0.125,0,99.749,0,0,10028176,45601984,702400,8239844,0,0,0,0,3721.952,3005.961
23-07 14:47:44,0,0,99.874,0,0,10028176,45601984,702400,8239844,0,0,0,0,3427.951,2969.957
23-07 14:47:45,0.125,0,99.750,0,0,10028176,45601984,702400,8239844,0,0,0,0,3150.009,2922.008
23-07 14:47:45,0.125,0,99.751,0,0,10028176,45601984,702400,8239844,0,0,0,0,3022.017,2868.016
23-07 14:47:46,0,0.125,99.875,0,0,10028176,45601984,702400,8239844,0,0,0,0,3034.004,3308.005
23-07 14:47:46,0,0.125,99.874,0,0,10028176,45601984,702400,8239844,0,0,0,0,2803.959,3325.951
23-07 14:47:47,0,0,99.875,0,0,10028176,45601984,702400,8239844,0,0,0,0,3351.987,3005.989
23-07 14:47:47,0,0,100.000,0,0,10028176,45601984,702400,8239844,0,0,0,0,3474.008,3042.007
23-07 14:47:48,0,0,99.750,0,0,10028176,45601984,702400,8239844,0,0,0,0,2936.014,3186.015
23-07 14:47:48,0,0.125,99.751,0,0,10028176,45601984,702400,8239844,0,0,0,0,1630.016,1530.015
23-07 14:47:49,0,0.125,99.750,0,0,10028176,45601984,702400,8239844,0,0,0,0,229.999,0
23-07 14:47:49,0.125,0,99.750,0,0,10028176,45601984,702400,8239844,0,0,0,0,0,0
23-07 14:47:50,0.250,0,99.875,0,0,10028172,45601984,702400,8239848,0,0,0,0,0,0
23-07 14:47:50,0.125,0,99.751,0,0,10028172,45601984,702400,8239848,0,0,0,0,0,0
23-07 14:47:51,0,0,99.876,0,0,10028172,45601984,702400,8239848,0,8.000,0,1.000,868.007,990.008
23-07 14:47:51,0.250,0,99.749,0,0,10028172,45601984,702400,8239848,0,12.000,0,2.000,2461.972,2771.969
23-07 14:47:52,0.250,0,99.999,0,0,10028172,45601984,702400,8239848,0,4.000,0,1.000,2733.975,3131.971
23-07 14:47:52,0,0.125,99.875,0,0,10028172,45601984,702400,8239848,0,0,0,0,2478.011,2880.013
23-07 14:47:53,0,0.125,99.750,0,0,10028172,45601984,702400,8239848,0,0,0,0,2477.989,2879.987
23-07 14:47:53,0,0.125,99.999,0,0,10028172,45601984,702400,8239848,0,0,0,0,2553.979,2969.976
23-07 14:47:54,0,0.125,99.625,0,0,10028168,45601984,702400,8239852,0,0,0,0,3025.999,3185.999
23-07 14:47:54,0.250,0,99.499,0,0,10028168,45601984,702400,8239852,0,0,0,0,3585.980,3491.980
23-07 14:47:55,0.250,0,99.876,0,0,10028168,45601984,702400,8239852,0,0,0,0,3486.026,3554.026
23-07 14:47:55,0,0,99.877,0,0,10028168,45601984,702400,8239852,0,0,0,0,3212.063,3534.069
23-07 14:47:56,0,0,99.751,0,0,10028136,45601984,702400,8239884,0,0,0,0,3100.017,3346.019
23-07 14:47:56,0,0,99.874,0,0,10028136,45601984,702400,8239884,0,16.000,0,1.000,3429.971,3555.970
23-07 14:47:57,0,0,99.749,0,0,10028132,45601984,702400,8239888,0,16.000,0,1.000,3553.979,3765.978
23-07 14:47:57,0,0,99.626,0,0,10028132,45601984,702400,8239888,0,0,0,0,3134.020,3630.024
23-07 14:47:58,0,0,99.875,0,0,10028124,45601984,702400,8239896,0,0,0,0,2934.000,3330.000
23-07 14:47:58,0,0,99.873,0,0,10028124,45601984,702400,8239896,0,0,0,0,2819.942,3399.930
23-07 14:47:59,0,0,99.874,0,0,10028124,45601984,702400,8239896,0,0,0,0,2733.986,3399.982
23-07 14:47:59,0.125,0,100.000,0,0,10028124,45601984,702400,8239896,0,0,0,0,3223.997,3059.997
23-07 14:48:00,0.250,0,99.750,0,0,10028124,45601984,702400,8239896,0,0,0,0,3847.998,3095.999
23-07 14:48:00,0.250,0,99.750,0,0,10028124,45601984,702400,8239896,0,0,0,0,2815.987,2195.990
23-07 14:48:01,0.250,0,99.876,0,0,10028124,45601984,702400,8239896,0,0,0,0,1000.006,810.005
23-07 14:48:01,0.125,0,99.749,0,0,10028124,45601984,702400,8239896,0,0,0,0,121.999,89.999
23-07 14:48:02,0,0.125,99.750,0,0,10028124,45601984,702400,8239896,0,12.000,0,2.000,1333.995,1511.994
23-07 14:48:02,0,0.125,100.003,0,0,10028124,45601984,702400,8239896,0,12.000,0,2.000,2806.073,3042.079
23-07 14:48:03,0,0,99.750,0,0,10028124,45601984,702400,8239896,0,0,0,0,3076.009,3114.009
23-07 14:48:03,0,0,99.749,0,0,10028124,45601984,702400,8239896,0,0,0,0,3353.962,3355.962
23-07 14:48:04,0,0.125,99.751,0,0,10028376,45601732,702404,8239892,0,104.001,0,2.000,3530.018,2978.015
23-07 14:48:04,0,0.125,99.500,0,0,10028376,45601732,702404,8239892,0,104.000,0,2.000,3488.009,3418.009
23-07 14:48:05,0,0,99.750,0,0,10028372,45601732,702404,8239896,0,0,0,0,3229.991,3867.990
23-07 14:48:05,0.750,0.125,99.120,0,0,10028372,45601732,702404,8239896,0,0,0,0,3171.840,3275.835
23-07 14:48:06,1.000,0.125,99.247,0,0,10028364,45601732,702408,8239900,0,12.000,0,2.000,3155.915,3095.917
23-07 14:48:06,0.250,0,99.879,0,0,10028364,45601732,702408,8239900,0,20.001,0,3.000,2936.132,3096.139
23-07 14:48:07,0,0.125,99.751,0,0,10028364,45601732,702408,8239900,0,8.000,0,1.000,1782.022,1710.021
23-07 14:48:07,0,0.125,100.000,0,0,10028364,45601732,702408,8239900,0,0,0,0,275.999,0
